company_name,filing_period_raw,filing_period_display,end_year,lobbyist_compensation,lobbying_related_expenses,total
Acadia Healthcare,2023-07-01-2023-12-31,Jul–Dec 2023,2023,37500.0,5000.0,42500.0
Acadia Healthcare,2023-01-01-2023-06-30,Jan–Jun 2023,2023,37500.0,5000.0,42500.0
Acadia Healthcare,2022-07-01-2022-12-31,Jul–Dec 2022,2022,125000.0,5000.0,130000.0
Acadia Healthcare,2022-01-01-2022-06-30,Jan–Jun 2022,2022,37500.0,5000.0,42500.0
Acadia Healthcare,2021-07-01-2021-12-31,Jul–Dec 2021,2021,5000.0,5000.0,10000.0
Acadia Healthcare,2021-01-01-2021-06-30,Jan–Jun 2021,2021,37500.0,5000.0,42500.0
Acadia Healthcare,2020-07-01-2020-12-31,Jul–Dec 2020,2020,37500.0,5000.0,42500.0
Acadia Healthcare,2020-01-01-2020-06-30,Jan–Jun 2020,2020,37500.0,5000.0,42500.0
Acadia Healthcare,2019-07-01-2019-12-31,Jul–Dec 2019,2019,37500.0,5000.0,42500.0
Acadia Healthcare,2019-01-01-2019-06-30,Jan–Jun 2019,2019,37500.0,5000.0,42500.0
Acadia Healthcare,2018-07-01-2018-12-31,Jul–Dec 2018,2018,37500.0,5000.0,42500.0
Acadia Healthcare,2018-01-01-2018-06-30,Jan–Jun 2018,2018,37500.0,5000.0,42500.0
Acadia Healthcare,2017-07-01-2017-12-31,Jul–Dec 2017,2017,17500.0,5000.0,22500.0
Acadia Healthcare,2017-01-01-2017-06-30,Jan–Jun 2017,2017,5000.0,75000.0,80000.0
Acadia Healthcare,2016-07-01-2016-12-31,Jul–Dec 2016,2016,75000.0,5000.0,80000.0
Acadia Pharmaceuticals,2025-07-01-2025-12-31,Jul–Dec 2025,2025,37500.0,5000.0,42500.0
Acadia Pharmaceuticals,2025-01-01-2025-06-30,Jan–Jun 2025,2025,37500.0,5000.0,42500.0
Acadia Pharmaceuticals,2024-07-01-2024-12-31,Jul–Dec 2024,2024,37500.0,5000.0,42500.0
Acadia Pharmaceuticals,2024-01-01-2024-06-30,Jan–Jun 2024,2024,37500.0,5000.0,42500.0
Acadia Pharmaceuticals,2023-07-01-2023-12-31,Jul–Dec 2023,2023,17500.0,5000.0,22500.0
Acadia Pharmaceuticals,2023-01-01-2023-06-30,Jan–Jun 2023,2023,17500.0,5000.0,22500.0
Acadia Pharmaceuticals,2022-07-01-2022-12-31,Jul–Dec 2022,2022,5000.0,5000.0,10000.0
Acadian Ambulance Service Of Tennessee Llc,2020-07-01-2020-12-31,Jul–Dec 2020,2020,17500.0,5000.0,22500.0
Acadian Ambulance Service Of Tennessee Llc,2020-01-01-2020-06-30,Jan–Jun 2020,2020,17500.0,5000.0,22500.0
Acadian Ambulance Service Of Tennessee Llc,2019-07-01-2019-12-31,Jul–Dec 2019,2019,17500.0,5000.0,22500.0
Acadian Ambulance Service Of Tennessee Llc,2019-01-01-2019-06-30,Jan–Jun 2019,2019,17500.0,5000.0,22500.0
Accenture Llp,2025-07-01-2025-12-31,Jul–Dec 2025,2025,75000.0,5000.0,80000.0
Accenture Llp,2025-01-01-2025-06-30,Jan–Jun 2025,2025,75000.0,5000.0,80000.0
Accenture Llp,2024-07-01-2024-12-31,Jul–Dec 2024,2024,37500.0,5000.0,42500.0
Accenture Llp,2024-01-01-2024-06-30,Jan–Jun 2024,2024,75000.0,5000.0,80000.0
Accenture Llp,2023-07-01-2023-12-31,Jul–Dec 2023,2023,37500.0,5000.0,42500.0
Accenture Llp,2023-01-01-2023-06-30,Jan–Jun 2023,2023,37500.0,5000.0,42500.0
Accenture Llp,2022-07-01-2022-12-31,Jul–Dec 2022,2022,75000.0,5000.0,80000.0
Accenture Llp,2022-01-01-2022-06-30,Jan–Jun 2022,2022,37500.0,5000.0,42500.0
Accenture Llp,2021-07-01-2021-12-31,Jul–Dec 2021,2021,75000.0,5000.0,80000.0
Accenture Llp,2021-01-01-2021-06-30,Jan–Jun 2021,2021,37500.0,5000.0,42500.0
Accenture Llp,2020-07-01-2020-12-31,Jul–Dec 2020,2020,37500.0,5000.0,42500.0
Accenture Llp,2020-01-01-2020-06-30,Jan–Jun 2020,2020,37500.0,5000.0,42500.0
Accenture Llp,2019-07-01-2019-12-31,Jul–Dec 2019,2019,75000.0,5000.0,80000.0
Accenture Llp,2019-01-01-2019-06-30,Jan–Jun 2019,2019,17500.0,5000.0,22500.0
Accenture Llp,2016-07-01-2016-12-31,Jul–Dec 2016,2016,17500.0,5000.0,22500.0
Accenture Llp,2016-01-01-2016-06-30,Jan–Jun 2016,2016,37500.0,5000.0,42500.0
Accenture Llp,2015-07-01-2015-12-31,Jul–Dec 2015,2015,37500.0,5000.0,42500.0
Accenture Llp,2015-01-01-2015-06-30,Jan–Jun 2015,2015,5000.0,5000.0,10000.0
Ace American Insurance Company,2025-07-01-2025-12-31,Jul–Dec 2025,2025,17500.0,5000.0,22500.0
Ace American Insurance Company,2025-01-01-2025-06-30,Jan–Jun 2025,2025,17500.0,5000.0,22500.0
Ace American Insurance Company,2024-07-01-2024-12-31,Jul–Dec 2024,2024,17500.0,5000.0,22500.0
Ace American Insurance Company,2024-01-01-2024-06-30,Jan–Jun 2024,2024,17500.0,5000.0,22500.0
Ace American Insurance Company,2023-07-01-2023-12-31,Jul–Dec 2023,2023,17500.0,5000.0,22500.0
Ace American Insurance Company,2023-01-01-2023-06-30,Jan–Jun 2023,2023,17500.0,5000.0,22500.0
Ace American Insurance Company,2022-07-01-2022-12-31,Jul–Dec 2022,2022,17500.0,5000.0,22500.0
Ace American Insurance Company,2022-01-01-2022-06-30,Jan–Jun 2022,2022,17500.0,5000.0,22500.0
Ace American Insurance Company,2021-07-01-2021-12-31,Jul–Dec 2021,2021,17500.0,5000.0,22500.0
Ace American Insurance Company,2021-01-01-2021-06-30,Jan–Jun 2021,2021,17500.0,5000.0,22500.0
Ace American Insurance Company,2020-07-01-2020-12-31,Jul–Dec 2020,2020,17500.0,5000.0,22500.0
Ace American Insurance Company,2020-01-01-2020-06-30,Jan–Jun 2020,2020,17500.0,5000.0,22500.0
Ace American Insurance Company,2019-07-01-2019-12-31,Jul–Dec 2019,2019,17500.0,5000.0,22500.0
Ace American Insurance Company,2019-01-01-2019-06-30,Jan–Jun 2019,2019,17500.0,5000.0,22500.0
Ace American Insurance Company,2018-07-01-2018-12-31,Jul–Dec 2018,2018,17500.0,5000.0,22500.0
Ace American Insurance Company,2018-01-01-2018-06-30,Jan–Jun 2018,2018,17500.0,5000.0,22500.0
Ace American Insurance Company,2017-07-01-2017-12-31,Jul–Dec 2017,2017,17500.0,5000.0,22500.0
Ace American Insurance Company,2017-01-01-2017-06-30,Jan–Jun 2017,2017,17500.0,5000.0,22500.0
Ace American Insurance Company,2016-07-01-2016-12-31,Jul–Dec 2016,2016,17500.0,5000.0,22500.0
Ace American Insurance Company,2016-01-01-2016-06-30,Jan–Jun 2016,2016,17500.0,5000.0,22500.0
Ace American Insurance Company,2015-07-01-2015-12-31,Jul–Dec 2015,2015,17500.0,5000.0,22500.0
Ace American Insurance Company,2015-01-01-2015-06-30,Jan–Jun 2015,2015,17500.0,5000.0,22500.0
Ace American Insurance Company,2014-07-01-2014-12-31,Jul–Dec 2014,2014,17500.0,5000.0,22500.0
Ace American Insurance Company,2014-01-01-2014-06-30,Jan–Jun 2014,2014,17500.0,5000.0,22500.0
Ace American Insurance Company,2013-07-01-2013-12-31,Jul–Dec 2013,2013,17500.0,5000.0,22500.0
Ace American Insurance Company,2013-01-01-2013-06-30,Jan–Jun 2013,2013,17500.0,5000.0,22500.0
Ace American Insurance Company,2012-07-01-2012-12-31,Jul–Dec 2012,2012,17500.0,5000.0,22500.0
Ace American Insurance Company,2012-01-01-2012-06-30,Jan–Jun 2012,2012,17500.0,5000.0,22500.0
Ace American Insurance Company,2011-04-01-2011-12-31,Apr–Dec 2011,2011,17500.0,5000.0,22500.0
Ace American Insurance Company,2011-04-01-2011-09-30,Apr–Sep 2011,2011,5000.0,5000.0,10000.0
Acorn Health Of Tennessee Llc,2025-07-01-2025-12-31,Jul–Dec 2025,2025,75000.0,5000.0,80000.0
Acorn Health Of Tennessee Llc,2025-01-01-2025-06-30,Jan–Jun 2025,2025,75000.0,5000.0,80000.0
Acorn Health Of Tennessee Llc,2024-07-01-2024-12-31,Jul–Dec 2024,2024,37500.0,5000.0,42500.0
Acorn Health Of Tennessee Llc,2024-01-01-2024-06-30,Jan–Jun 2024,2024,5000.0,5000.0,10000.0
Acorn Health Of Tennessee Llc,2023-07-01-2023-12-31,Jul–Dec 2023,2023,5000.0,5000.0,10000.0
Acorn Health Of Tennessee Llc,2023-01-01-2023-06-30,Jan–Jun 2023,2023,37500.0,5000.0,42500.0
Acorn Health Of Tennessee Llc,2022-01-01-2022-06-30,Jan–Jun 2022,2022,17500.0,5000.0,22500.0
Acorn Health Of Tennessee Llc,2021-07-01-2021-12-31,Jul–Dec 2021,2021,17500.0,5000.0,22500.0
Acorn Health Of Tennessee Llc,2021-01-01-2021-06-30,Jan–Jun 2021,2021,17500.0,5000.0,22500.0
Acs Commercial Roofing,2020-07-01-2020-12-31,Jul–Dec 2020,2020,5000.0,5000.0,10000.0
Acs Commercial Roofing,2020-01-01-2020-06-30,Jan–Jun 2020,2020,17500.0,5000.0,22500.0
Acs Commercial Roofing,2019-07-01-2019-12-31,Jul–Dec 2019,2019,5000.0,5000.0,10000.0
Act Education Corp.,2025-07-01-2025-12-31,Jul–Dec 2025,2025,17500.0,5000.0,22500.0
Act Education Corp.,2025-01-01-2025-06-30,Jan–Jun 2025,2025,17500.0,5000.0,22500.0
Act Education Corp.,2024-07-01-2024-12-31,Jul–Dec 2024,2024,17500.0,5000.0,22500.0
Act The App Association,2025-07-01-2025-12-31,Jul–Dec 2025,2025,5000.0,5000.0,10000.0
Act The App Association,2025-01-01-2025-06-30,Jan–Jun 2025,2025,5000.0,5000.0,10000.0
Act The App Association,2024-07-01-2024-12-31,Jul–Dec 2024,2024,5000.0,5000.0,10000.0
Act The App Association,2024-01-01-2024-06-30,Jan–Jun 2024,2024,5000.0,5000.0,10000.0
Act. Inc,2024-01-01-2024-06-30,Jan–Jun 2024,2024,17500.0,5000.0,22500.0
Act. Inc,2023-07-01-2023-12-31,Jul–Dec 2023,2023,37500.0,5000.0,42500.0
Act. Inc,2023-01-01-2023-06-30,Jan–Jun 2023,2023,37500.0,5000.0,42500.0
Act. Inc,2022-07-01-2022-12-31,Jul–Dec 2022,2022,17500.0,5000.0,22500.0
Act. Inc,2022-01-01-2022-06-30,Jan–Jun 2022,2022,37500.0,5000.0,42500.0
Act. Inc,2021-07-01-2021-12-31,Jul–Dec 2021,2021,17500.0,5000.0,22500.0
Act. Inc,2021-01-01-2021-06-30,Jan–Jun 2021,2021,37500.0,5000.0,42500.0
Act. Inc,2020-07-01-2020-12-31,Jul–Dec 2020,2020,75000.0,5000.0,80000.0
Act. Inc,2020-01-01-2020-06-30,Jan–Jun 2020,2020,37500.0,5000.0,42500.0
Act. Inc,2019-07-01-2019-12-31,Jul–Dec 2019,2019,37500.0,5000.0,42500.0
Act. Inc,2019-01-01-2019-06-30,Jan–Jun 2019,2019,37500.0,5000.0,42500.0
Act. Inc,2018-07-01-2018-12-31,Jul–Dec 2018,2018,37500.0,5000.0,42500.0
Act. Inc,2018-01-01-2018-06-30,Jan–Jun 2018,2018,37500.0,5000.0,42500.0
Act. Inc,2017-07-01-2017-12-31,Jul–Dec 2017,2017,5000.0,5000.0,10000.0
Act. Inc,2017-01-01-2017-06-30,Jan–Jun 2017,2017,5000.0,5000.0,10000.0
Act. Inc,2016-07-01-2016-12-31,Jul–Dec 2016,2016,5000.0,5000.0,10000.0
Act. Inc,2016-01-01-2016-06-30,Jan–Jun 2016,2016,5000.0,5000.0,10000.0
Act. Inc,2015-07-01-2015-12-31,Jul–Dec 2015,2015,5000.0,5000.0,10000.0
Act. Inc,2015-01-01-2015-06-30,Jan–Jun 2015,2015,5000.0,5000.0,10000.0
Act. Inc,2014-07-01-2014-12-31,Jul–Dec 2014,2014,17500.0,5000.0,22500.0
Act. Inc,2014-01-01-2014-06-30,Jan–Jun 2014,2014,17500.0,5000.0,22500.0
Act. Inc,2013-07-01-2013-12-31,Jul–Dec 2013,2013,17500.0,5000.0,22500.0
Act. Inc,2013-01-01-2013-06-30,Jan–Jun 2013,2013,17500.0,5000.0,22500.0
Act. Inc,2012-07-01-2012-12-31,Jul–Dec 2012,2012,5000.0,5000.0,10000.0
Act. Inc,2012-01-01-2012-06-30,Jan–Jun 2012,2012,17500.0,5000.0,22500.0
"Action Now Initiative, Llc",2025-07-01-2025-12-31,Jul–Dec 2025,2025,125000.0,5000.0,130000.0
"Action Now Initiative, Llc",2025-01-01-2025-06-30,Jan–Jun 2025,2025,125000.0,5000.0,130000.0
"Action Now Initiative, Llc",2024-07-01-2024-12-31,Jul–Dec 2024,2024,75000.0,5000.0,80000.0
"Action Now Initiative, Llc",2024-01-01-2024-06-30,Jan–Jun 2024,2024,75000.0,5000.0,80000.0
"Action Now Initiative, Llc",2018-07-01-2018-12-31,Jul–Dec 2018,2018,5000.0,5000.0,10000.0
"Action Now Initiative, Llc",2018-01-01-2018-06-30,Jan–Jun 2018,2018,75000.0,5000.0,80000.0
"Acuity, A Mutual Insurance Company",2025-07-01-2025-12-31,Jul–Dec 2025,2025,5000.0,5000.0,10000.0
"Acuity, A Mutual Insurance Company",2025-01-01-2025-06-30,Jan–Jun 2025,2025,17500.0,5000.0,22500.0
"Acuity, A Mutual Insurance Company",2024-07-01-2024-12-31,Jul–Dec 2024,2024,17500.0,5000.0,22500.0
"Acuity, A Mutual Insurance Company",2024-01-01-2024-06-30,Jan–Jun 2024,2024,17500.0,5000.0,22500.0
"Acuity, A Mutual Insurance Company",2023-07-01-2023-12-31,Jul–Dec 2023,2023,17500.0,5000.0,22500.0
"Acuity, A Mutual Insurance Company",2023-01-01-2023-06-30,Jan–Jun 2023,2023,5000.0,5000.0,10000.0
"Adapt Pharma, Inc.",2018-07-01-2018-12-31,Jul–Dec 2018,2018,5000.0,5000.0,10000.0
"Adapt Pharma, Inc.",2018-01-01-2018-06-30,Jan–Jun 2018,2018,5000.0,5000.0,10000.0
"Adapt Pharma, Inc.",2017-07-01-2017-12-31,Jul–Dec 2017,2017,5000.0,5000.0,10000.0
"Adapt Pharma, Inc.",2017-01-01-2017-06-30,Jan–Jun 2017,2017,5000.0,5000.0,10000.0
"Adapt Pharma, Inc.",2016-07-01-2016-12-31,Jul–Dec 2016,2016,5000.0,5000.0,10000.0
"Adenus Group, Llc",2021-07-01-2021-12-31,Jul–Dec 2021,2021,5000.0,5000.0,10000.0
"Adenus Group, Llc",2021-01-01-2021-06-30,Jan–Jun 2021,2021,37500.0,5000.0,42500.0
Adf Action,2025-07-01-2025-12-31,Jul–Dec 2025,2025,5000.0,5000.0,10000.0
Adf Action,2025-01-01-2025-06-30,Jan–Jun 2025,2025,17500.0,5000.0,22500.0
Adf Action,2024-07-01-2024-12-31,Jul–Dec 2024,2024,5000.0,5000.0,10000.0
Adf Action,2024-01-01-2024-06-30,Jan–Jun 2024,2024,17500.0,5000.0,22500.0
Adf Action,2023-07-01-2023-12-31,Jul–Dec 2023,2023,5000.0,5000.0,10000.0
Adf Action,2023-01-01-2023-06-30,Jan–Jun 2023,2023,17500.0,5000.0,22500.0
Admiral Enforcement Ii Llc,2025-07-01-2025-12-31,Jul–Dec 2025,2025,75000.0,75000.0,150000.0
Admiral Enforcement Ii Llc,2025-01-01-2025-06-30,Jan–Jun 2025,2025,17500.0,5000.0,22500.0
Adobe Systems Incorporated,2017-07-01-2017-12-31,Jul–Dec 2017,2017,17500.0,5000.0,22500.0
Adtalem Global Education,2018-07-01-2018-12-31,Jul–Dec 2018,2018,5000.0,5000.0,10000.0
Adtalem Global Education,2018-01-01-2018-06-30,Jan–Jun 2018,2018,17500.0,5000.0,22500.0
Advance America,2018-07-01-2018-12-31,Jul–Dec 2018,2018,5000.0,5000.0,10000.0
Advance America,2018-01-01-2018-06-30,Jan–Jun 2018,2018,5000.0,5000.0,10000.0
Advance America,2017-07-01-2017-12-31,Jul–Dec 2017,2017,5000.0,5000.0,10000.0
Advance America,2017-01-01-2017-06-30,Jan–Jun 2017,2017,5000.0,5000.0,10000.0
Advance America,2016-07-01-2016-12-31,Jul–Dec 2016,2016,5000.0,5000.0,10000.0
Advance America,2016-01-01-2016-06-30,Jan–Jun 2016,2016,5000.0,5000.0,10000.0
Advance America,2015-07-01-2015-12-31,Jul–Dec 2015,2015,5000.0,5000.0,10000.0
Advance America,2015-01-01-2015-06-30,Jan–Jun 2015,2015,5000.0,5000.0,10000.0
Advance America,2014-07-01-2014-12-31,Jul–Dec 2014,2014,5000.0,5000.0,10000.0
Advance America,2014-01-01-2014-06-30,Jan–Jun 2014,2014,5000.0,5000.0,10000.0
Advance America,2013-07-01-2013-12-31,Jul–Dec 2013,2013,5000.0,5000.0,10000.0
Advance America,2013-01-01-2013-06-30,Jan–Jun 2013,2013,5000.0,5000.0,10000.0
Advance America,2012-07-01-2012-12-31,Jul–Dec 2012,2012,5000.0,5000.0,10000.0
Advance America,2012-01-01-2012-06-30,Jan–Jun 2012,2012,5000.0,5000.0,10000.0
Advance Financial,2025-07-01-2025-12-31,Jul–Dec 2025,2025,175000.0,5000.0,180000.0
Advance Financial,2025-01-01-2025-06-30,Jan–Jun 2025,2025,175000.0,5000.0,180000.0
Advance Financial,2024-07-01-2024-12-31,Jul–Dec 2024,2024,175000.0,5000.0,180000.0
Advance Financial,2024-01-01-2024-06-30,Jan–Jun 2024,2024,175000.0,5000.0,180000.0
Advance Financial,2023-07-01-2023-12-31,Jul–Dec 2023,2023,175000.0,5000.0,180000.0
Advance Financial,2023-01-01-2023-06-30,Jan–Jun 2023,2023,175000.0,5000.0,180000.0
Advance Financial,2022-07-01-2022-12-31,Jul–Dec 2022,2022,175000.0,5000.0,180000.0
Advance Financial,2022-01-01-2022-06-30,Jan–Jun 2022,2022,175000.0,5000.0,180000.0
Advance Financial,2021-07-01-2021-12-31,Jul–Dec 2021,2021,225000.0,5000.0,230000.0
Advance Financial,2021-01-01-2021-06-30,Jan–Jun 2021,2021,225000.0,5000.0,230000.0
Advance Financial,2020-07-01-2020-12-31,Jul–Dec 2020,2020,75000.0,5000.0,80000.0
Advance Financial,2020-01-01-2020-06-30,Jan–Jun 2020,2020,225000.0,5000.0,230000.0
Advance Financial,2019-07-01-2019-12-31,Jul–Dec 2019,2019,225000.0,5000.0,230000.0
Advance Financial,2019-01-01-2019-06-30,Jan–Jun 2019,2019,225000.0,5000.0,230000.0
Advance Financial,2018-07-01-2018-12-31,Jul–Dec 2018,2018,225000.0,5000.0,230000.0
Advance Financial,2018-01-01-2018-06-30,Jan–Jun 2018,2018,225000.0,5000.0,230000.0
Advance Financial,2017-07-01-2017-12-31,Jul–Dec 2017,2017,175000.0,5000.0,180000.0
Advance Financial,2017-01-01-2017-06-30,Jan–Jun 2017,2017,175000.0,5000.0,180000.0
Advance Financial,2016-07-01-2016-12-31,Jul–Dec 2016,2016,175000.0,5000.0,180000.0
Advance Financial,2016-01-01-2016-06-30,Jan–Jun 2016,2016,175000.0,5000.0,180000.0
Advance Financial,2015-07-01-2015-12-31,Jul–Dec 2015,2015,175000.0,5000.0,180000.0
Advance Financial,2015-01-01-2015-06-30,Jan–Jun 2015,2015,175000.0,5000.0,180000.0
Advance Financial,2014-07-01-2014-12-31,Jul–Dec 2014,2014,175000.0,5000.0,180000.0
Advance Financial,2014-01-01-2014-06-30,Jan–Jun 2014,2014,125000.0,5000.0,130000.0
Advance Financial,2013-07-01-2013-12-31,Jul–Dec 2013,2013,125000.0,125000.0,250000.0
Advance Financial,2013-01-01-2013-06-30,Jan–Jun 2013,2013,75000.0,5000.0,80000.0
Advance Financial,2012-07-01-2012-12-31,Jul–Dec 2012,2012,75000.0,5000.0,80000.0
Advance Financial,2012-01-01-2012-06-30,Jan–Jun 2012,2012,5000.0,5000.0,10000.0
Advance Financial,2011-04-01-2011-12-31,Apr–Dec 2011,2011,5000.0,5000.0,10000.0
Advance Financial,2010-10-01-2011-03-31,Oct–Mar 2011,2011,5000.0,5000.0,10000.0
Advanced Biohealing,2012-07-01-2012-12-31,Jul–Dec 2012,2012,5000.0,5000.0,10000.0
Advanced Biohealing,2012-01-01-2012-06-30,Jan–Jun 2012,2012,5000.0,5000.0,10000.0
Advanced Biohealing,2011-04-01-2011-12-31,Apr–Dec 2011,2011,37500.0,5000.0,42500.0
Advanced Medical Technology Association (Advamed),2025-07-01-2025-12-31,Jul–Dec 2025,2025,5000.0,5000.0,10000.0
Advanced Medical Technology Association (Advamed),2025-01-01-2025-06-30,Jan–Jun 2025,2025,5000.0,5000.0,10000.0
Advanced Medical Technology Association (Advamed),2024-07-01-2024-12-31,Jul–Dec 2024,2024,5000.0,5000.0,10000.0
Advanced Medical Technology Association (Advamed),2024-01-01-2024-06-30,Jan–Jun 2024,2024,5000.0,5000.0,10000.0
Advanced Medical Technology Association (Advamed),2023-07-01-2023-12-31,Jul–Dec 2023,2023,5000.0,5000.0,10000.0
Advanced Medical Technology Association (Advamed),2023-01-01-2023-06-30,Jan–Jun 2023,2023,5000.0,5000.0,10000.0
Advanced Medical Technology Association (Advamed),2021-07-01-2021-12-31,Jul–Dec 2021,2021,5000.0,5000.0,10000.0
Advanced Medical Technology Association (Advamed),2021-01-01-2021-06-30,Jan–Jun 2021,2021,5000.0,5000.0,10000.0
Advanced Medical Technology Association (Advamed),2020-07-01-2020-12-31,Jul–Dec 2020,2020,5000.0,5000.0,10000.0
Advantage Capital,2025-07-01-2025-12-31,Jul–Dec 2025,2025,17500.0,5000.0,22500.0
Advantage Capital,2025-01-01-2025-06-30,Jan–Jun 2025,2025,17500.0,5000.0,22500.0
Advantage Capital,2024-07-01-2024-12-31,Jul–Dec 2024,2024,37500.0,5000.0,42500.0
Advantage Capital,2024-01-01-2024-06-30,Jan–Jun 2024,2024,37500.0,5000.0,42500.0
Advantage Capital,2023-07-01-2023-12-31,Jul–Dec 2023,2023,37500.0,5000.0,42500.0
Advantage Capital,2023-01-01-2023-06-30,Jan–Jun 2023,2023,17500.0,5000.0,22500.0
Advantage Capital,2022-07-01-2022-12-31,Jul–Dec 2022,2022,17500.0,5000.0,22500.0
Advantage Capital,2022-01-01-2022-06-30,Jan–Jun 2022,2022,37500.0,5000.0,42500.0
Advantage Capital,2021-07-01-2021-12-31,Jul–Dec 2021,2021,37500.0,5000.0,42500.0
Advantage Capital,2021-01-01-2021-06-30,Jan–Jun 2021,2021,37500.0,5000.0,42500.0
Adventist Health System,2017-07-01-2017-12-31,Jul–Dec 2017,2017,5000.0,5000.0,10000.0
Adventist Health System,2017-01-01-2017-06-30,Jan–Jun 2017,2017,5000.0,5000.0,10000.0
Adventist Health System,2016-07-01-2016-12-31,Jul–Dec 2016,2016,5000.0,5000.0,10000.0
Adventist Health System,2016-01-01-2016-06-30,Jan–Jun 2016,2016,5000.0,5000.0,10000.0
Adventist Health System,2015-07-01-2015-12-31,Jul–Dec 2015,2015,5000.0,5000.0,10000.0
Adventist Health System,2015-01-01-2015-06-30,Jan–Jun 2015,2015,17500.0,17500.0,35000.0
Adventist Health System,2014-07-01-2014-12-31,Jul–Dec 2014,2014,5000.0,5000.0,10000.0
Adventist Health System,2014-01-01-2014-06-30,Jan–Jun 2014,2014,5000.0,5000.0,10000.0
Adventist Health System,2013-07-01-2013-12-31,Jul–Dec 2013,2013,5000.0,5000.0,10000.0
Adventist Health System,2013-01-01-2013-06-30,Jan–Jun 2013,2013,5000.0,5000.0,10000.0
Adventist Health System,2012-07-01-2012-12-31,Jul–Dec 2012,2012,17500.0,17500.0,35000.0
Adventist Health System,2012-01-01-2012-06-30,Jan–Jun 2012,2012,17500.0,17500.0,35000.0
Adventist Health System,2011-04-01-2011-12-31,Apr–Dec 2011,2011,17500.0,17500.0,35000.0
Adventist Health System,2010-10-01-2011-03-31,Oct–Mar 2011,2011,5000.0,5000.0,10000.0
Advocates For Women'S And Kids' Equality (Awake) Tennessee,2025-07-01-2025-12-31,Jul–Dec 2025,2025,5000.0,5000.0,10000.0
Advocates For Women'S And Kids' Equality (Awake) Tennessee,2025-01-01-2025-06-30,Jan–Jun 2025,2025,5000.0,5000.0,10000.0
Advocates For Women'S And Kids' Equality (Awake) Tennessee,2024-07-01-2024-12-31,Jul–Dec 2024,2024,5000.0,5000.0,10000.0
Advocates For Women'S And Kids' Equality (Awake) Tennessee,2024-01-01-2024-06-30,Jan–Jun 2024,2024,5000.0,5000.0,10000.0
Advocates For Women'S And Kids' Equality (Awake) Tennessee,2023-07-01-2023-12-31,Jul–Dec 2023,2023,5000.0,5000.0,10000.0
Advocates For Women'S And Kids' Equality (Awake) Tennessee,2023-01-01-2023-06-30,Jan–Jun 2023,2023,5000.0,5000.0,10000.0
Advocates For Women'S And Kids' Equality (Awake) Tennessee,2022-07-01-2022-12-31,Jul–Dec 2022,2022,17500.0,5000.0,22500.0
Advocates For Women'S And Kids' Equality (Awake) Tennessee,2022-01-01-2022-06-30,Jan–Jun 2022,2022,17500.0,5000.0,22500.0
Advocates For Women'S And Kids' Equality (Awake) Tennessee,2021-07-01-2021-12-31,Jul–Dec 2021,2021,5000.0,5000.0,10000.0
Advocates For Women'S And Kids' Equality (Awake) Tennessee,2021-01-01-2021-06-30,Jan–Jun 2021,2021,5000.0,5000.0,10000.0
"Aecom Consult, Inc.",2025-07-01-2025-12-31,Jul–Dec 2025,2025,37500.0,5000.0,42500.0
"Aecom Consult, Inc.",2025-01-01-2025-06-30,Jan–Jun 2025,2025,37500.0,5000.0,42500.0
"Aecom Consult, Inc.",2024-07-01-2024-12-31,Jul–Dec 2024,2024,37500.0,5000.0,42500.0
"Aecom Consult, Inc.",2024-01-01-2024-06-30,Jan–Jun 2024,2024,37500.0,5000.0,42500.0
"Aecom Technical Services, Inc.",2010-10-01-2011-03-31,Oct–Mar 2011,2011,5000.0,5000.0,10000.0
Aegerion Pharmaceuticals,2017-07-01-2017-12-31,Jul–Dec 2017,2017,5000.0,5000.0,10000.0
Aegerion Pharmaceuticals,2017-01-01-2017-06-30,Jan–Jun 2017,2017,5000.0,5000.0,10000.0
Aegerion Pharmaceuticals,2016-07-01-2016-12-31,Jul–Dec 2016,2016,5000.0,5000.0,10000.0
Aegerion Pharmaceuticals,2016-01-01-2016-06-30,Jan–Jun 2016,2016,5000.0,5000.0,10000.0
Aegis Sciences Corporation,2025-07-01-2025-12-31,Jul–Dec 2025,2025,37500.0,5000.0,42500.0
Aegis Sciences Corporation,2025-01-01-2025-06-30,Jan–Jun 2025,2025,37500.0,5000.0,42500.0
Aegis Sciences Corporation,2024-07-01-2024-12-31,Jul–Dec 2024,2024,75000.0,5000.0,80000.0
Aegis Sciences Corporation,2024-01-01-2024-06-30,Jan–Jun 2024,2024,37500.0,5000.0,42500.0
Aegis Sciences Corporation,2023-07-01-2023-12-31,Jul–Dec 2023,2023,17500.0,5000.0,22500.0
Aegis Sciences Corporation,2023-01-01-2023-06-30,Jan–Jun 2023,2023,37500.0,5000.0,42500.0
Aegis Sciences Corporation,2022-07-01-2022-12-31,Jul–Dec 2022,2022,37500.0,5000.0,42500.0
Aegis Sciences Corporation,2022-01-01-2022-06-30,Jan–Jun 2022,2022,37500.0,5000.0,42500.0
Aegis Sciences Corporation,2021-07-01-2021-12-31,Jul–Dec 2021,2021,37500.0,5000.0,42500.0
Aegis Sciences Corporation,2021-01-01-2021-06-30,Jan–Jun 2021,2021,17500.0,5000.0,22500.0
Aegis Sciences Corporation,2020-07-01-2020-12-31,Jul–Dec 2020,2020,75000.0,5000.0,80000.0
